Order Date,Ship Date,Ship Mode,Segment,City,State,Postal Code,Region,Category,Sub-Category,Product Name,Sales,Year,Month,Month_Name,Sales_log
2018-12-22,2018-12-27,Standard Class,Consumer,Independence,Missouri,64055.0,Central,Office Supplies,Appliances,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,839.43,2018,12,Dec,6.733913665620719
2016-09-07,2016-09-12,Standard Class,Consumer,Pasadena,California,91104.0,West,Office Supplies,Storage,Safco Industrial Wire Shelving,671.93,2016,9,Sep,6.511641312348043
2015-10-22,2015-10-28,Standard Class,Home Office,Newark,Ohio,43055.0,East,Furniture,Furnishings,"Seth Thomas 14"" Putty-Colored Wall Clock",93.888,2015,10,Oct,4.552697248726974
2017-12-05,2017-12-09,Standard Class,Corporate,Franklin,Wisconsin,53132.0,Central,Technology,Phones,Plantronics CordlessÂ Phone HeadsetÂ with In-line Volume - M214C,384.45,2017,12,Dec,5.954411482905271
2017-12-05,2017-12-09,Standard Class,Corporate,Franklin,Wisconsin,53132.0,Central,Technology,Phones,Anker Astro 15000mAh USB Portable Charger,149.97,2017,12,Dec,5.017081141579645
2017-12-05,2017-12-09,Standard Class,Corporate,Franklin,Wisconsin,53132.0,Central,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",1951.84,2017,12,Dec,7.577040002277407
2017-12-05,2017-12-09,Standard Class,Corporate,Franklin,Wisconsin,53132.0,Central,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,171.55,2017,12,Dec,5.150687049544013
2017-03-13,2017-03-16,First Class,Home Office,Scottsdale,Arizona,85254.0,West,Office Supplies,Appliances,Belkin 7 Outlet SurgeMaster Surge Protector with Phone Protection,157.92,2017,3,Mar,5.068400930946398
2017-03-13,2017-03-16,First Class,Home Office,Scottsdale,Arizona,85254.0,West,Technology,Phones,Jabra BIZ 2300 Duo QD Duo CordedÂ Headset,203.184,2017,3,Mar,5.3190215481063285
2016-05-31,2016-06-02,First Class,Corporate,San Jose,California,95123.0,West,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,58.38,2016,5,May,4.083957469335614
2016-05-31,2016-06-02,First Class,Corporate,San Jose,California,95123.0,West,Office Supplies,Paper,Xerox 1883,105.52,2016,5,May,4.668332760945732
2016-05-31,2016-06-02,First Class,Corporate,San Jose,California,95123.0,West,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",80.88,2016,5,May,4.405254760793088
2016-05-28,2016-06-03,Standard Class,Home Office,Seattle,Washington,98105.0,West,Office Supplies,Art,Newell 311,6.63,2016,5,May,2.0320878452963655
2015-03-01,2015-03-06,Second Class,Consumer,Seattle,Washington,98115.0,West,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,457.568,2015,3,Mar,6.128108590405284
2017-11-20,2017-11-24,Standard Class,Consumer,Edmond,Oklahoma,73034.0,Central,Office Supplies,Labels,Avery 519,14.62,2017,11,Nov,2.7485521444115397
2017-11-20,2017-11-24,Standard Class,Consumer,Edmond,Oklahoma,73034.0,Central,Technology,Phones,Avaya 5420 Digital phone,944.93,2017,11,Nov,6.852168570542386
2017-05-11,2017-05-12,First Class,Consumer,Los Angeles,California,90045.0,West,Office Supplies,Paper,Xerox 1920,5.98,2017,5,May,1.9430489167742813
2016-12-28,2016-12-31,Second Class,Consumer,Philadelphia,Pennsylvania,19134.0,East,Technology,Accessories,Lenovo 17-Key USB Numeric Keypad,54.384,2016,12,Dec,4.0142907433757244
2017-11-16,2017-11-20,Standard Class,Consumer,Carlsbad,New Mexico,88220.0,West,Office Supplies,Envelopes,Staple envelope,28.4,2017,11,Nov,3.380994674344636
2017-11-07,2017-11-11,Standard Class,Consumer,Seattle,Washington,98115.0,West,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,27.68,2017,11,Nov,3.3562000157314196
2015-09-08,2015-09-12,Standard Class,Consumer,San Antonio,Texas,78207.0,Central,Office Supplies,Art,BIC Brite Liner Highlighters,9.936,2015,9,Sep,2.3920600994216485
2015-09-08,2015-09-12,Standard Class,Consumer,San Antonio,Texas,78207.0,Central,Technology,Machines,Lexmark MX611dhe Monochrome Laser Printer,8159.952,2015,9,Sep,9.007116107819794
2015-09-08,2015-09-12,Standard Class,Consumer,San Antonio,Texas,78207.0,Central,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,275.928,2015,9,Sep,5.6237575446024195
2015-09-08,2015-09-12,Standard Class,Consumer,San Antonio,Texas,78207.0,Central,Furniture,Chairs,SAFCO Arco Folding Chair,1740.06,2015,9,Sep,7.462249402126681
2015-09-08,2015-09-12,Standard Class,Consumer,San Antonio,Texas,78207.0,Central,Office Supplies,Art,Sanford Liquid Accent Highlighters,32.064,2015,9,Sep,3.498445077209431
2015-09-08,2015-09-12,Standard Class,Consumer,San Antonio,Texas,78207.0,Central,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center,177.98,2015,9,Sep,5.1872740677547124
2015-09-08,2015-09-12,Standard Class,Consumer,San Antonio,Texas,78207.0,Central,Technology,Phones,JBL Micro Wireless Portable Bluetooth Speaker,143.976,2015,9,Sep,4.976568211479705
2015-08-05,2015-08-09,Standard Class,Consumer,Los Angeles,California,90004.0,West,Office Supplies,Paper,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6â x 11â",20.94,2015,8,Aug,3.088311454847084
2015-08-05,2015-08-09,Standard Class,Consumer,Los Angeles,California,90004.0,West,Office Supplies,Paper,Xerox 1913,110.96,2015,8,Aug,4.718141664647253
2015-08-05,2015-08-09,Standard Class,Consumer,Los Angeles,California,90004.0,West,Furniture,Chairs,"Global Value Steno Chair, Gray",340.144,2015,8,Aug,5.83230467553532
2015-09-14,2015-09-19,Standard Class,Corporate,Chicago,Illinois,60623.0,Central,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,52.448,2015,9,Sep,3.9787092186231763
2015-09-14,2015-09-19,Standard Class,Corporate,Chicago,Illinois,60623.0,Central,Office Supplies,Labels,Avery 51,20.16,2015,9,Sep,3.052112606990099
2018-04-21,2018-04-25,Second Class,Consumer,Houston,Texas,77036.0,Central,Office Supplies,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",97.264,2018,4,Apr,4.587657734236793
2016-11-21,2016-11-23,Second Class,Consumer,Newark,Ohio,43055.0,East,Furniture,Chairs,"Padded Folding Chairs, Black, 4/Carton",396.802,2016,11,Nov,5.98595439405932
2016-11-21,2016-11-23,Second Class,Consumer,Newark,Ohio,43055.0,East,Office Supplies,Supplies,Acme Rosewood Handle Letter Opener,15.88,2016,11,Nov,2.826129489167811
2016-12-15,2016-12-19,Standard Class,Home Office,New York City,New York,10009.0,East,Office Supplies,Art,"Sanford Colorific Eraseable Coloring Pencils, 12 Count",3.28,2016,12,Dec,1.4539530095937052
2015-12-05,2015-12-09,Second Class,Corporate,Decatur,Illinois,62521.0,Central,Office Supplies,Storage,"Tenex File Box, Personal Filing Tote with Lid, Black",24.816,2015,12,Dec,3.2509944547496605
2015-12-05,2015-12-09,Second Class,Corporate,Decatur,Illinois,62521.0,Central,Technology,Accessories,ImationÂ Secure+ Hardware Encrypted USB 2.0Â Flash Drive; 16GB,408.744,2015,12,Dec,6.015532574441682
2015-11-19,2015-11-24,Second Class,Home Office,Monroe,Louisiana,71203.0,South,Technology,Phones,AT&T TR1909W,503.96,2015,11,Nov,6.224479218217454
2015-11-19,2015-11-24,Second Class,Home Office,Monroe,Louisiana,71203.0,South,Technology,Phones,Nokia Lumia 521 (T-Mobile),149.95,2015,11,Nov,5.016948656152848
2015-11-19,2015-11-24,Second Class,Home Office,Monroe,Louisiana,71203.0,South,Technology,Accessories,HP Standard 104 key PS/2 Keyboard,29.0,2015,11,Nov,3.4011973816621555
2017-11-28,2017-12-02,Standard Class,Consumer,Fairfield,Connecticut,6824.0,East,Office Supplies,Binders,Avery Poly Binder Pockets,7.16,2017,11,Nov,2.0992441689760155
2015-08-26,2015-08-30,Standard Class,Home Office,Los Angeles,California,90032.0,West,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,176.8,2015,8,Aug,5.180659323079804
2017-07-16,2017-07-22,Standard Class,Corporate,Grand Prairie,Texas,75051.0,Central,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",37.224,2017,7,Jul,3.643463590583454
2017-07-16,2017-07-22,Standard Class,Corporate,Grand Prairie,Texas,75051.0,Central,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,20.016,2017,7,Jul,3.0452840523832387
2016-10-12,2016-10-14,First Class,Home Office,New York City,New York,10035.0,East,Furniture,Bookcases,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",899.136,2016,10,Oct,6.802545863019288
2016-10-12,2016-10-14,First Class,Home Office,New York City,New York,10035.0,East,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,71.76,2016,10,Oct,4.287166353649922
2016-10-12,2016-10-14,First Class,Home Office,New York City,New York,10035.0,East,Office Supplies,Paper,Xerox 205,51.84,2016,10,Oct,3.9672684796541247
2016-10-12,2016-10-14,First Class,Home Office,New York City,New York,10035.0,East,Furniture,Bookcases,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",626.352,2016,10,Oct,6.441507786613698
2016-10-12,2016-10-14,First Class,Home Office,New York City,New York,10035.0,East,Office Supplies,Art,4009 Highlighters by Sanford,19.9,2016,10,Oct,3.039749158970765
2016-10-31,2016-11-06,Standard Class,Corporate,Redlands,California,92374.0,West,Office Supplies,Envelopes,Poly String Tie Envelopes,14.28,2016,10,Oct,2.7265447837383743
2015-03-21,2015-03-25,Standard Class,Consumer,Hamilton,Ohio,45011.0,East,Office Supplies,Art,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",7.408,2015,3,Mar,2.1291836335746503
2015-03-21,2015-03-25,Standard Class,Consumer,Hamilton,Ohio,45011.0,East,Office Supplies,Art,"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",6.048,2015,3,Mar,1.9527438886338784
2018-11-06,2018-11-13,Standard Class,Home Office,Westfield,New Jersey,7090.0,East,Office Supplies,Storage,Decoflex Hanging Personal Folder File,46.26,2018,11,Nov,3.8556642717587617
2018-07-06,2018-07-13,Standard Class,Corporate,Philadelphia,Pennsylvania,19120.0,East,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",2.946,2018,7,Jul,1.3727024076004237
2018-07-06,2018-07-13,Standard Class,Corporate,Philadelphia,Pennsylvania,19120.0,East,Office Supplies,Paper,"Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page",16.056,2018,7,Jul,2.836502047983434
2018-06-24,2018-06-29,Standard Class,Consumer,Akron,Ohio,44312.0,East,Office Supplies,Paper,Southworth 25% Cotton Linen-Finish Paper & Envelopes,21.744,2018,6,Jun,3.1243013743486987
2015-08-03,2015-08-05,First Class,Consumer,Denver,Colorado,80219.0,West,Furniture,Tables,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,218.75,2015,8,Aug,5.392490536565286
2015-08-03,2015-08-05,First Class,Consumer,Denver,Colorado,80219.0,West,Office Supplies,Appliances,"Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",2.6,2015,8,Aug,1.2809338454620642
2018-12-17,2018-12-21,Second Class,Consumer,Dallas,Texas,75220.0,Central,Office Supplies,Appliances,Eureka Sanitaire  Commercial Upright,66.284,2018,12,Dec,4.208922466929536
2018-06-03,2018-06-07,Standard Class,Corporate,Franklin,Tennessee,37064.0,South,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Burgundy",35.168,2018,6,Jun,3.588174749992304
2018-12-09,2018-12-14,Standard Class,Consumer,Whittier,California,90604.0,West,Technology,Phones,Nortel Business Series Terminal T7208 Digital phone,444.768,2018,12,Dec,6.099798637307641
2018-12-01,2018-12-07,Standard Class,Consumer,Saginaw,Michigan,48601.0,Central,Office Supplies,Storage,"Tennsco Lockers, Gray",83.92,2018,12,Dec,4.441709636835055
2018-12-01,2018-12-07,Standard Class,Consumer,Saginaw,Michigan,48601.0,Central,Technology,Phones,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,131.98,2018,12,Dec,4.890198740974308
2018-12-01,2018-12-07,Standard Class,Consumer,Saginaw,Michigan,48601.0,Central,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",15.92,2018,12,Dec,2.8284963541780774
2018-12-01,2018-12-07,Standard Class,Consumer,Saginaw,Michigan,48601.0,Central,Office Supplies,Fasteners,"Advantus Push Pins, Aluminum Head",52.29,2018,12,Dec,3.975748696308691
2018-12-01,2018-12-07,Standard Class,Consumer,Saginaw,Michigan,48601.0,Central,Office Supplies,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",91.99,2018,12,Dec,4.5324919604901055
2016-02-09,2016-02-13,Second Class,Corporate,Dallas,Texas,75220.0,Central,Technology,Accessories,Memorex Micro Travel Drive 8 GB,20.8,2016,2,Feb,3.0819099697950434
2016-01-02,2016-01-09,Standard Class,Corporate,Medina,Ohio,44256.0,East,Office Supplies,Labels,Avery 505,23.68,2016,1,Jan,3.205993199037187
2016-01-02,2016-01-09,Standard Class,Corporate,Medina,Ohio,44256.0,East,Furniture,Bookcases,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,452.45,2016,1,Jan,6.1168850098935765
2016-01-02,2016-01-09,Standard Class,Corporate,Medina,Ohio,44256.0,East,Technology,Phones,Speck Products Candyshell Flip Case,62.982,2016,1,Jan,4.158601793801473
2016-01-02,2016-01-09,Standard Class,Corporate,Medina,Ohio,44256.0,East,Technology,Machines,Cisco 9971 IP Video Phone Charcoal,1188.0,2016,1,Jan,7.080867896690782
2016-01-02,2016-01-09,Standard Class,Corporate,Medina,Ohio,44256.0,East,Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,89.584,2016,1,Jan,4.506277597011739
2017-10-28,2017-11-01,Standard Class,Consumer,Los Angeles,California,90032.0,West,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",93.06,2017,10,Oct,4.543932876516902
2017-10-28,2017-11-01,Standard Class,Consumer,Los Angeles,California,90032.0,West,Technology,Phones,Adtran 1202752G1,302.376,2017,10,Oct,5.714972960291848
2016-12-24,2016-12-27,First Class,Consumer,Dublin,Ohio,43017.0,East,Office Supplies,Fasteners,OIC Bulk Pack Metal Binder Clips,5.584,2016,12,Dec,1.8846424633747687
2016-12-24,2016-12-27,First Class,Consumer,Dublin,Ohio,43017.0,East,Office Supplies,Paper,"While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle",22.704,2016,12,Dec,3.165643810271264
2016-12-24,2016-12-27,First Class,Consumer,Dublin,Ohio,43017.0,East,Office Supplies,Binders,Ibico Standard Transparent Covers,19.776,2016,12,Dec,3.0337984743604474
2016-12-24,2016-12-27,First Class,Consumer,Dublin,Ohio,43017.0,East,Furniture,Furnishings,"Executive Impressions 14"" Two-Color Numerals Wall Clock",72.704,2016,12,Dec,4.300057071806631
2016-12-24,2016-12-27,First Class,Consumer,Dublin,Ohio,43017.0,East,Technology,Machines,Swingline SM12-08 MicroCut Jam Free Shredder,479.988,2016,12,Dec,6.175842321769606
2016-12-24,2016-12-27,First Class,Consumer,Dublin,Ohio,43017.0,East,Office Supplies,Art,Stanley Bostitch Contemporary Electric Pencil Sharpeners,27.168,2016,12,Dec,3.338186581852751
2016-08-09,2016-08-16,Standard Class,Corporate,Detroit,Michigan,48227.0,Central,Office Supplies,Art,"Sanford Uni-Blazer View Highlighters, Chisel Tip, Yellow",2.2,2016,8,Aug,1.1631508098056809
2016-08-09,2016-08-16,Standard Class,Corporate,Detroit,Michigan,48227.0,Central,Furniture,Tables,Bevis 36 x 72 Conference Tables,622.45,2016,8,Aug,6.435268569442595
2016-08-09,2016-08-16,Standard Class,Corporate,Detroit,Michigan,48227.0,Central,Office Supplies,Storage,Rogers Deluxe File Chest,21.98,2016,8,Aug,3.1346242724206097
2016-02-28,2016-03-04,Standard Class,Consumer,Columbia,Tennessee,38401.0,South,Furniture,Chairs,Global Low Back Tilter Chair,161.568,2016,2,Feb,5.091096375777642
2016-02-28,2016-03-04,Standard Class,Consumer,Columbia,Tennessee,38401.0,South,Furniture,Chairs,"Global Push Button Manager's Chair, Indigo",389.696,2016,2,Feb,5.967929763974318
2015-09-13,2015-09-17,Standard Class,Corporate,Charlotte,North Carolina,28205.0,South,Office Supplies,Binders,GBC Instant Index System for Binding Systems,18.648,2015,9,Sep,2.977975551964732
2018-04-07,2018-04-12,Standard Class,Home Office,Tampa,Florida,33614.0,South,Furniture,Tables,Bush Advantage Collection Round Conference Table,233.86,2018,4,Apr,5.458989591936935
2018-04-07,2018-04-12,Standard Class,Home Office,Tampa,Florida,33614.0,South,Furniture,Tables,Bretford Rectangular Conference Table Tops,620.6145,2018,4,Apr,6.432320125679697
2018-04-07,2018-04-12,Standard Class,Home Office,Tampa,Florida,33614.0,South,Office Supplies,Binders,GBC Instant Index System for Binding Systems,5.328,2018,4,Apr,1.8449842304653528
2018-04-07,2018-04-12,Standard Class,Home Office,Tampa,Florida,33614.0,South,Furniture,Furnishings,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",258.072,2018,4,Apr,5.557106015344837
2018-04-07,2018-04-12,Standard Class,Home Office,Tampa,Florida,33614.0,South,Technology,Accessories,LogitechÂ P710e Mobile Speakerphone,617.976,2018,4,Apr,6.428066499719687
2018-11-12,2018-11-16,Standard Class,Corporate,Santa Clara,California,95051.0,West,Office Supplies,Paper,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),10.56,2018,11,Nov,2.4475508632442313
2017-06-04,2017-06-09,Second Class,Consumer,Chicago,Illinois,60610.0,Central,Office Supplies,Paper,Xerox 1957,25.92,2017,6,Jun,3.2928695047765273
2017-06-04,2017-06-09,Second Class,Consumer,Chicago,Illinois,60610.0,Central,Furniture,Furnishings,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,419.68,2017,6,Jun,6.0418724496518275
2017-06-04,2017-06-09,Second Class,Consumer,Chicago,Illinois,60610.0,Central,Furniture,Furnishings,Staple-based wall hangings,11.688,2017,6,Jun,2.5406566648924924
2017-06-04,2017-06-09,Second Class,Consumer,Chicago,Illinois,60610.0,Central,Technology,Phones,PureGear Roll-On Screen Protector,31.984,2017,6,Jun,3.496022595404599
2017-06-04,2017-06-09,Second Class,Consumer,Chicago,Illinois,60610.0,Central,Furniture,Tables,KI Conference Tables,177.225,2017,6,Jun,5.183046797003692
2017-06-04,2017-06-09,Second Class,Consumer,Chicago,Illinois,60610.0,Central,Furniture,Furnishings,Eldon 100 Class Desk Accessories,4.044,2017,6,Jun,1.618199418102673
2017-06-04,2017-06-09,Second Class,Consumer,Chicago,Illinois,60610.0,Central,Office Supplies,Art,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",7.408,2017,6,Jun,2.1291836335746503
2015-06-01,2015-06-06,Second Class,Home Office,Lakeville,Minnesota,55044.0,Central,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,2001.86,2015,6,Jun,7.602331438065773
2015-06-01,2015-06-06,Second Class,Home Office,Lakeville,Minnesota,55044.0,Central,Office Supplies,Storage,Safco Steel Mobile File Cart,166.72,2015,6,Jun,5.122295922302562
2015-06-01,2015-06-06,Second Class,Home Office,Lakeville,Minnesota,55044.0,Central,Office Supplies,Paper,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",47.88,2015,6,Jun,3.88936831486334
2015-06-01,2015-06-06,Second Class,Home Office,Lakeville,Minnesota,55044.0,Central,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,1503.25,2015,6,Jun,7.316049714100461
2015-06-01,2015-06-06,Second Class,Home Office,Lakeville,Minnesota,55044.0,Central,Office Supplies,Paper,Xerox 205,25.92,2015,6,Jun,3.2928695047765273
2017-12-10,2017-12-15,Second Class,Consumer,San Francisco,California,94109.0,West,Furniture,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",321.568,2017,12,Dec,5.776313966722697
